#NBK_id	GR_shortname	OMIM
NBK1325	joubert	610188
NBK1325	joubert	610523
NBK1325	joubert	610688
NBK1325	joubert	610937
NBK1325	joubert	611254
NBK1325	joubert	611560
NBK1325	joubert	611654
NBK1325	joubert	611951
NBK1325	joubert	612013
NBK1325	joubert	612014
NBK1325	joubert	612285
NBK1325	joubert	612291
NBK1325	joubert	613037
NBK1325	joubert	613277
NBK1325	joubert	613446
NBK1325	joubert	613820
NBK1325	joubert	613846
NBK1325	joubert	613847
NBK1325	joubert	614144
NBK1325	joubert	614173
NBK1325	joubert	614423
NBK1325	joubert	614424
NBK1325	joubert	614459
NBK1325	joubert	614464
NBK1325	joubert	614465
NBK1325	joubert	614571
NBK1325	joubert	614615
NBK1325	joubert	614784
NBK1325	joubert	614815
NBK1325	joubert	614844
NBK1325	joubert	614949
NBK1325	joubert	614970
NBK1325	joubert	615636
NBK1325	joubert	615665
NBK1325	joubert	615944
NBK1325	joubert	616183
NBK1325	joubert	616490
NBK1325	joubert	616650
NBK1325	joubert	616654
NBK1325	joubert	616690
NBK1325	joubert	616781
NBK1325	joubert	616784
NBK1325	joubert	617120
NBK1325	joubert	617121
NBK1325	joubert	617761
NBK1326	pkd-ar	263200
NBK1326	pkd-ar	606702
NBK1327	opitz	300000
NBK1327	opitz	300552
NBK1328	cbl	156570
NBK1328	cbl	236270
NBK1328	cbl	250940
NBK1328	cbl	277380
NBK1328	cbl	277400
NBK1328	cbl	277410
NBK1328	cbl	300019
NBK1328	cbl	309541
NBK1328	cbl	602568
NBK1328	cbl	603214
NBK1328	cbl	603433
NBK1328	cbl	609119
NBK1328	cbl	609831
NBK1328	cbl	611935
NBK1328	cbl	612625
NBK1329	poly	300388
NBK1329	poly	606854
NBK1329	poly	612691
NBK1329	poly	615752
NBK1330	pws	137142
NBK1330	pws	137192
NBK1330	pws	176270
NBK1330	pws	182279
NBK1330	pws	600161
NBK1330	pws	600233
NBK1330	pws	601491
NBK1330	pws	601623
NBK1330	pws	602117
NBK1330	pws	603856
NBK1330	pws	603857
NBK1330	pws	605283
NBK1330	pws	605436
NBK1330	pws	605837
NBK1330	pws	605855
NBK1330	pws	609837
NBK1330	pws	610922
NBK1330	pws	611215
NBK1330	pws	611409
NBK1332	cdg	137060
NBK1332	cdg	154550
NBK1332	cdg	171900
NBK1332	cdg	172100
NBK1332	cdg	191350
NBK1332	cdg	212065
NBK1332	cdg	212066
NBK1332	cdg	212067
NBK1332	cdg	266265
NBK1332	cdg	300090
NBK1332	cdg	300715
NBK1332	cdg	300776
NBK1332	cdg	300934
NBK1332	cdg	601110
NBK1332	cdg	601336
NBK1332	cdg	601385
NBK1332	cdg	601785
NBK1332	cdg	602202
NBK1332	cdg	602579
NBK1332	cdg	602616
NBK1332	cdg	603147
NBK1332	cdg	603503
NBK1332	cdg	603564
NBK1332	cdg	603585
NBK1332	cdg	605951
NBK1332	cdg	606056
NBK1332	cdg	606821
NBK1332	cdg	606941
NBK1332	cdg	606973
NBK1332	cdg	606974
NBK1332	cdg	606976
NBK1332	cdg	606977
NBK1332	cdg	606978
NBK1332	cdg	606979
NBK1332	cdg	607091
NBK1332	cdg	607143
NBK1332	cdg	607144
NBK1332	cdg	607905
NBK1332	cdg	607906
NBK1332	cdg	608093
NBK1332	cdg	608103
NBK1332	cdg	608104
NBK1332	cdg	608540
NBK1332	cdg	608750
NBK1332	cdg	608776
NBK1332	cdg	608779
NBK1332	cdg	610746
NBK1332	cdg	610768
NBK1332	cdg	611093
NBK1332	cdg	611182
NBK1332	cdg	611209
NBK1332	cdg	611715
NBK1332	cdg	611908
NBK1332	cdg	612015
NBK1332	cdg	612379
NBK1332	cdg	612937
NBK1332	cdg	613489
NBK1332	cdg	613612
NBK1332	cdg	613661
NBK1332	cdg	613666
NBK1332	cdg	614507
NBK1332	cdg	614726
NBK1332	cdg	614727
NBK1332	cdg	614921
NBK1332	cdg	615042
NBK1333	kennedy	313200
NBK1333	kennedy	313700
NBK1334	kms	109135
NBK1334	kms	136350
NBK1334	kms	138850
NBK1334	kms	146110
NBK1334	kms	147950
NBK1334	kms	152760
NBK1334	kms	162330
NBK1334	kms	162332
NBK1334	kms	244200
NBK1334	kms	300836
NBK1334	kms	308700
NBK1334	kms	600483
NBK1334	kms	602229
NBK1334	kms	602748
NBK1334	kms	603286
NBK1334	kms	603725
NBK1334	kms	603819
NBK1334	kms	603961
NBK1334	kms	604161
NBK1334	kms	604808
NBK1334	kms	604846
NBK1334	kms	606417
NBK1334	kms	606807
NBK1334	kms	607002
NBK1334	kms	607123
NBK1334	kms	607984
NBK1334	kms	608137
NBK1334	kms	608166
NBK1334	kms	608892
NBK1334	kms	610628
NBK1334	kms	612370
NBK1334	kms	612702
NBK1334	kms	613301
NBK1334	kms	614366
NBK1334	kms	614381
NBK1334	kms	614837
NBK1334	kms	614838
NBK1334	kms	614839
NBK1334	kms	614840
NBK1334	kms	614841
NBK1334	kms	614842
NBK1334	kms	614858
NBK1334	kms	614880
NBK1334	kms	614897
NBK1334	kms	615266
NBK1334	kms	615267
NBK1334	kms	615269
NBK1334	kms	615270
NBK1334	kms	615271
NBK1334	kms	616030
NBK1334	kms	616031
NBK1335	marfan	134797
NBK1335	marfan	154700
NBK1337	choroid	300390
NBK1337	choroid	303100
NBK1338	hpp	114208
NBK1338	hpp	170400
NBK1338	hpp	603967
NBK1339	yci	400003
NBK1339	yci	400005
NBK1339	yci	400006
NBK1339	yci	400010
NBK1339	yci	400012
NBK1339	yci	400013
NBK1339	yci	400015
NBK1339	yci	400016
NBK1339	yci	400018
NBK1339	yci	400019
NBK1339	yci	400026
NBK1339	yci	400027
NBK1339	yci	400029
NBK1339	yci	400030
NBK1339	yci	400041
NBK1339	yci	400042
NBK1339	yci	415000
NBK1339	yci	426000
NBK1340	cmt4c	601596
NBK1340	cmt4c	608206
NBK1341	usher2	276901
NBK1341	usher2	602851
NBK1341	usher2	605472
NBK1341	usher2	607928
NBK1341	usher2	608400
NBK1341	usher2	611383
NBK1342	cockayne	133540
NBK1342	cockayne	216400
NBK1342	cockayne	609412
NBK1342	cockayne	609413
NBK1344	gsd5	232600
NBK1344	gsd5	608455
NBK1345	fap	175100
NBK1345	fap	611731
NBK1346	cls	300075
NBK1346	cls	303600
NBK1347	prop1	262600
NBK1347	prop1	601538
NBK1348	cfeom	135700
NBK1348	cfeom	600638
NBK1348	cfeom	602078
NBK1348	cfeom	602661
NBK1348	cfeom	602753
NBK1348	cfeom	608283
NBK1348	cfeom	609384
NBK1348	cfeom	609428
NBK1348	cfeom	610031
NBK1348	cfeom	612850
NBK1349	tfr2	604250
NBK1349	tfr2	604720
NBK1350	diastrophic-d	222600
NBK1350	diastrophic-d	606718
NBK1351	hht	131195
NBK1351	hht	175050
NBK1351	hht	187300
NBK1351	hht	600376
NBK1351	hht	600993
NBK1351	hht	601101
NBK1351	hht	601284
NBK1351	hht	610655
NBK1352	sma	253300
NBK1352	sma	253400
NBK1352	sma	253550
NBK1352	sma	271150
NBK1352	sma	600354
NBK1352	sma	601627
NBK1352	sma	602595
NBK1352	sma	603519
NBK1353	refsum	266500
NBK1353	refsum	601757
NBK1353	refsum	602026
NBK1353	refsum	614879
NBK1354	mcleod	300842
NBK1354	mcleod	314850
NBK1355	myotonia-c	118425
NBK1355	myotonia-c	160800
NBK1355	myotonia-c	255700
NBK1356	mckd2	162000
NBK1356	mckd2	191845
NBK1357	nkh	238300
NBK1357	nkh	238310
NBK1357	nkh	238330
NBK1357	nkh	605899
NBK1358	cmt	118200
NBK1358	cmt	120520
NBK1358	cmt	129010
NBK1358	cmt	137960
NBK1358	cmt	142810
NBK1358	cmt	150330
NBK1358	cmt	156560
NBK1358	cmt	162230
NBK1358	cmt	162280
NBK1358	cmt	191050
NBK1358	cmt	214400
NBK1358	cmt	300011
NBK1358	cmt	300052
NBK1358	cmt	300169
NBK1358	cmt	300906
NBK1358	cmt	302800
NBK1358	cmt	302802
NBK1358	cmt	311070
NBK1358	cmt	600112
NBK1358	cmt	600502
NBK1358	cmt	600794
NBK1358	cmt	601065
NBK1358	cmt	601097
NBK1358	cmt	601143
NBK1358	cmt	601314
NBK1358	cmt	601472
NBK1358	cmt	601596
NBK1358	cmt	601978
NBK1358	cmt	602195
NBK1358	cmt	602298
NBK1358	cmt	602346
NBK1358	cmt	602821
NBK1358	cmt	603294
NBK1358	cmt	603557
NBK1358	cmt	603560
NBK1358	cmt	603623
NBK1358	cmt	603729
NBK1358	cmt	603795
NBK1358	cmt	603883
NBK1358	cmt	604624
NBK1358	cmt	605262
NBK1358	cmt	605712
NBK1358	cmt	605725
NBK1358	cmt	605995
NBK1358	cmt	606071
NBK1358	cmt	606482
NBK1358	cmt	606595
NBK1358	cmt	606983
NBK1358	cmt	607376
NBK1358	cmt	607697
NBK1358	cmt	607706
NBK1358	cmt	607831
NBK1358	cmt	608014
NBK1358	cmt	608136
NBK1358	cmt	608340
NBK1358	cmt	608465
NBK1358	cmt	608625
NBK1358	cmt	609260
NBK1358	cmt	609311
NBK1358	cmt	609701
NBK1358	cmt	610197
NBK1358	cmt	610844
NBK1358	cmt	610863
NBK1358	cmt	610933
NBK1358	cmt	610982
NBK1358	cmt	611101
NBK1358	cmt	611228
NBK1358	cmt	613599
NBK1358	cmt	614116
NBK1358	cmt	614141
NBK1358	cmt	614984
NBK1358	cmt	616661
NBK1359	cdh-ov	142340
NBK1360	aniridia	106210
NBK1360	aniridia	194070
NBK1360	aniridia	194072
NBK1360	aniridia	607102
NBK1360	aniridia	607108
NBK1361	lpi	222700
NBK1361	lpi	603593
NBK1362	sca15	147265
NBK1362	sca15	606658
NBK1363	bbs	209900
NBK1363	bbs	209901
NBK1363	bbs	600374
NBK1363	bbs	602290
NBK1363	bbs	603650
NBK1363	bbs	604896
NBK1363	bbs	606151
NBK1363	bbs	606568
NBK1363	bbs	607590
NBK1363	bbs	607968
NBK1363	bbs	608132
NBK1363	bbs	608845
NBK1363	bbs	609883
NBK1363	bbs	610142
NBK1363	bbs	610148
NBK1363	bbs	610683
NBK1363	bbs	613524
NBK1363	bbs	613580
NBK1363	bbs	613605
NBK1363	bbs	615870
NBK1363	bbs	615996
NBK1364	gata1	300367
NBK1364	gata1	305371
NBK1364	gata1	314050
NBK1365	amish-mcph	606521
NBK1365	amish-mcph	607196
NBK1366	td	134934
NBK1366	td	187600
NBK1366	td	187601
NBK1367	husa	120700
NBK1367	husa	120920
NBK1367	husa	134370
NBK1367	husa	134371
NBK1367	husa	138470
NBK1367	husa	188040
NBK1367	husa	193190
NBK1367	husa	217030
NBK1367	husa	235400
NBK1367	husa	601440
NBK1367	husa	605336
NBK1367	husa	605337
NBK1367	husa	612922
NBK1367	husa	612923
NBK1367	husa	612924
NBK1367	husa	612925
NBK1367	husa	612926
NBK1368	factor-v-leiden	188055
NBK1368	factor-v-leiden	612309
NBK1369	ebs	131760
NBK1369	ebs	131800
NBK1369	ebs	131900
NBK1369	ebs	131960
NBK1369	ebs	148040
NBK1369	ebs	148066
NBK1369	ebs	601001
NBK1369	ebs	603805
NBK1369	ebs	612878
NBK1369	ebs	615028
NBK1369	ebs	619555
NBK1369	ebs	619594
NBK1369	ebs	619599
NBK1370	npab	257200
NBK1370	npab	607608
NBK1370	npab	607616
NBK1371	ftd-grn	138945
NBK1371	ftd-grn	607485
NBK1372	accpn	218000
NBK1372	accpn	604878
NBK1373	drrs	607323
NBK1373	drrs	607343
NBK1374	cmtx	302800
NBK1374	cmtx	304040
NBK1375	hi	138079
NBK1375	hi	138130
NBK1375	hi	256450
NBK1375	hi	600281
NBK1375	hi	600509
NBK1375	hi	600937
NBK1375	hi	601609
NBK1375	hi	601693
NBK1375	hi	601820
NBK1375	hi	602485
NBK1375	hi	606762
NBK1375	hi	609975
NBK1375	hi	610021
NBK1376	siod	242900
NBK1376	siod	606622
NBK1377	sickle	141900
NBK1377	sickle	603903
NBK1379	syne1ca-ar	608441
NBK1379	syne1ca-ar	610743
NBK1380	bor	113650
NBK1380	bor	600963
NBK1380	bor	601205
NBK1380	bor	601653
NBK1380	bor	602588
NBK1380	bor	608389
NBK1380	bor	610896
NBK1381	aic	304050
NBK1382	spg20	275900
NBK1382	spg20	607111
NBK1383	leopard	151100
NBK1383	leopard	164757
NBK1383	leopard	164760
NBK1383	leopard	176872
NBK1383	leopard	176876
NBK1383	leopard	611554
NBK1383	leopard	613707
NBK1384	fragilex	300623
NBK1384	fragilex	300624
NBK1384	fragilex	309550
NBK1386	cca	121050
NBK1386	cca	612570
NBK1387	chac	200150
NBK1387	chac	605978
NBK1388	fhm	141500
NBK1388	fhm	182340
NBK1388	fhm	182389
NBK1388	fhm	601011
NBK1388	fhm	602481
NBK1388	fhm	609634
NBK1389	lafora	254780
NBK1389	lafora	607566
NBK1389	lafora	608072
NBK1390	hsn1	162400
NBK1390	hsn1	605712
NBK1392	hnpp	162500
NBK1392	hnpp	601097
NBK1393	opd	300017
NBK1393	opd	304120
NBK1393	opd	305620
NBK1393	opd	309350
NBK1393	opd	311300
NBK1394	bws	103280
NBK1394	bws	130650
NBK1394	bws	147470
NBK1394	bws	600856
NBK1394	bws	604115
NBK1394	bws	607542
NBK1394	bws	616186
NBK1396	a-mannosidosis	248500
NBK1396	a-mannosidosis	609458
NBK1397	xp	126340
NBK1397	xp	126380
NBK1397	xp	133510
NBK1397	xp	133520
NBK1397	xp	133530
NBK1397	xp	278700
NBK1397	xp	278720
NBK1397	xp	278730
NBK1397	xp	278740
NBK1397	xp	278750
NBK1397	xp	278760
NBK1397	xp	278780
NBK1397	xp	600811
NBK1397	xp	603968
NBK1397	xp	610651
NBK1397	xp	611153
NBK1397	xp	613208
NBK1398	bloom	210900
NBK1398	bloom	604610
NBK1399	sca14	176980
NBK1399	sca14	605361
NBK1400	ctns	219750
NBK1400	ctns	219800
NBK1400	ctns	219900
NBK1400	ctns	606272
NBK1401	fa	113705
NBK1401	fa	133520
NBK1401	fa	179617
NBK1401	fa	227645
NBK1401	fa	227646
NBK1401	fa	227650
NBK1401	fa	300514
NBK1401	fa	300515
NBK1401	fa	600185
NBK1401	fa	600375
NBK1401	fa	600901
NBK1401	fa	602774
NBK1401	fa	602956
NBK1401	fa	603467
NBK1401	fa	604094
NBK1401	fa	605724
NBK1401	fa	605882
NBK1401	fa	607139
NBK1401	fa	608111
NBK1401	fa	609053
NBK1401	fa	609054
NBK1401	fa	609644
NBK1401	fa	610355
NBK1401	fa	610538
NBK1401	fa	610832
NBK1401	fa	611301
NBK1401	fa	611360
NBK1401	fa	613278
NBK1401	fa	613390
NBK1401	fa	613897
NBK1401	fa	613899
NBK1401	fa	613951
NBK1401	fa	613976
NBK1401	fa	613984
NBK1401	fa	614082
NBK1401	fa	614083
NBK1401	fa	614087
NBK1401	fa	614151
NBK1401	fa	615272
NBK1401	fa	616435
NBK1401	fa	617243
NBK1401	fa	617244
NBK1401	fa	617247
NBK1401	fa	617784
NBK1401	fa	617883
NBK1402	xlhi	300386
NBK1402	xlhi	308230
NBK1403	timothy	114205
NBK1403	timothy	601005
NBK1403	timothy	611875
NBK1403	timothy	618447
NBK1404	hemo-a	300841
NBK1404	hemo-a	306700
NBK1405	jln	176261
NBK1405	jln	220400
NBK1405	jln	607542
NBK1405	jln	612347
NBK1406	x-lpd	300079
NBK1406	x-lpd	300490
NBK1406	x-lpd	300635
NBK1406	x-lpd	308240
NBK1407	vws	119300
NBK1407	vws	119500
NBK1407	vws	607199
NBK1409	ctx	213700
NBK1409	ctx	606530
NBK1410	x-scid	300400
NBK1410	x-scid	308380
NBK1412	mws	235730
NBK1412	mws	605802
NBK1413	menkes	300011
NBK1413	menkes	300489
NBK1413	menkes	304150
NBK1413	menkes	309400
NBK1414	myo-dystonia	159900
NBK1414	myo-dystonia	604149
NBK1415	muenke	134934
NBK1415	muenke	602849
NBK1416	xxms	400045
NBK1416	xxms	480000
NBK1417	rp-overview	114760
NBK1417	rp-overview	123825
NBK1417	rp-overview	146690
NBK1417	rp-overview	154235
NBK1417	rp-overview	162080
NBK1417	rp-overview	179605
NBK1417	rp-overview	180069
NBK1417	rp-overview	180071
NBK1417	rp-overview	180072
NBK1417	rp-overview	180073
NBK1417	rp-overview	180090
NBK1417	rp-overview	180100
NBK1417	rp-overview	180104
NBK1417	rp-overview	180105
NBK1417	rp-overview	180290
NBK1417	rp-overview	180380
NBK1417	rp-overview	180721
NBK1417	rp-overview	181031
NBK1417	rp-overview	268000
NBK1417	rp-overview	300029
NBK1417	rp-overview	300757
NBK1417	rp-overview	312600
NBK1417	rp-overview	312610
NBK1417	rp-overview	600059
NBK1417	rp-overview	600105
NBK1417	rp-overview	600132
NBK1417	rp-overview	600138
NBK1417	rp-overview	600342
NBK1417	rp-overview	600724
NBK1417	rp-overview	600852
NBK1417	rp-overview	601414
NBK1417	rp-overview	601664
NBK1417	rp-overview	601691
NBK1417	rp-overview	601718
NBK1417	rp-overview	602225
NBK1417	rp-overview	602275
NBK1417	rp-overview	602280
NBK1417	rp-overview	602772
NBK1417	rp-overview	603937
NBK1417	rp-overview	604210
NBK1417	rp-overview	604365
NBK1417	rp-overview	604392
NBK1417	rp-overview	604485
NBK1417	rp-overview	604526
NBK1417	rp-overview	604705
NBK1417	rp-overview	604863
NBK1417	rp-overview	606068
NBK1417	rp-overview	606397
NBK1417	rp-overview	606419
NBK1417	rp-overview	607056
NBK1417	rp-overview	607292
NBK1417	rp-overview	607300
NBK1417	rp-overview	607301
NBK1417	rp-overview	607331
NBK1417	rp-overview	607475
NBK1417	rp-overview	607643
NBK1417	rp-overview	607854
NBK1417	rp-overview	607921
NBK1417	rp-overview	608132
NBK1417	rp-overview	608133
NBK1417	rp-overview	608172
NBK1417	rp-overview	608380
NBK1417	rp-overview	608381
NBK1417	rp-overview	608400
NBK1417	rp-overview	608830
NBK1417	rp-overview	608845
NBK1417	rp-overview	609507
NBK1417	rp-overview	609868
NBK1417	rp-overview	609923
NBK1417	rp-overview	610282
NBK1417	rp-overview	610359
NBK1417	rp-overview	610598
NBK1417	rp-overview	610599
NBK1417	rp-overview	611119
NBK1417	rp-overview	611131
NBK1417	rp-overview	612095
NBK1417	rp-overview	612424
NBK1417	rp-overview	612572
NBK1417	rp-overview	612712
NBK1417	rp-overview	612943
NBK1417	rp-overview	613194
NBK1417	rp-overview	613425
NBK1417	rp-overview	613428
NBK1417	rp-overview	613464
NBK1417	rp-overview	613575
NBK1417	rp-overview	613581
NBK1417	rp-overview	613596
NBK1417	rp-overview	613598
NBK1417	rp-overview	613617
NBK1417	rp-overview	613731
NBK1417	rp-overview	613750
NBK1417	rp-overview	613758
NBK1417	rp-overview	613767
NBK1417	rp-overview	613769
NBK1417	rp-overview	613794
NBK1417	rp-overview	613801
NBK1417	rp-overview	613809
NBK1417	rp-overview	613810
NBK1417	rp-overview	613827
NBK1417	rp-overview	613861
NBK1417	rp-overview	613862
NBK1417	rp-overview	613979
NBK1417	rp-overview	613983
NBK1417	rp-overview	614181
NBK1417	rp-overview	614477
NBK1417	rp-overview	614500
NBK1418	achm	139340
NBK1418	achm	216900
NBK1418	achm	262300
NBK1418	achm	600053
NBK1418	achm	600827
NBK1418	achm	601190
NBK1418	achm	605080
NBK1418	achm	605537
NBK1418	achm	610024
NBK1418	achm	613093
NBK1418	achm	613856
NBK1418	achm	616517
NBK1419	abs	124015
NBK1419	abs	201750
NBK1419	abs	613571
NBK1420	li-ar	190195
NBK1420	li-ar	242100
NBK1420	li-ar	242300
NBK1420	li-ar	242500
NBK1420	li-ar	601277
NBK1420	li-ar	603741
NBK1420	li-ar	604194
NBK1420	li-ar	605848
NBK1420	li-ar	607206
NBK1420	li-ar	607800
NBK1420	li-ar	608649
NBK1420	li-ar	609383
NBK1420	li-ar	609769
NBK1420	li-ar	612121
NBK1420	li-ar	612281
NBK1420	li-ar	613924
NBK1420	li-ar	613943
NBK1420	li-ar	615023
NBK1420	li-ar	615276
NBK1420	li-ar	617320
NBK1421	bgc	158378
NBK1421	bgc	173410
NBK1421	bgc	190040
NBK1421	bgc	213600
NBK1421	bgc	605237
NBK1421	bgc	606656
NBK1421	bgc	615007
NBK1421	bgc	615483
NBK1421	bgc	616413
NBK1422	mt-deafness	500008
NBK1422	mt-deafness	561000
NBK1422	mt-deafness	580000
NBK1422	mt-deafness	590080
NBK1423	hfg	140000
NBK1423	hfg	142959
NBK1424	mcad	201450
NBK1424	mcad	607008
NBK1425	mpgn	120700
NBK1425	mpgn	120920
NBK1425	mpgn	134370
NBK1425	mpgn	134371
NBK1425	mpgn	138470
NBK1425	mpgn	217030
NBK1425	mpgn	601440
NBK1425	mpgn	608593
NBK1425	mpgn	609814
NBK1425	mpgn	610984
NBK1425	mpgn	613779
NBK1425	mpgn	615008
NBK1426	b-thal	141900
NBK1426	b-thal	613985
NBK1427	ondine	209880
NBK1427	ondine	603851
NBK1429	androgen	300068
NBK1429	androgen	313700
NBK1430	glut1	138140
NBK1430	glut1	601042
NBK1430	glut1	606777
NBK1430	glut1	612126
NBK1431	ahc	300143
NBK1431	ahc	300200
NBK1431	ahc	300206
NBK1431	ahc	300377
NBK1431	ahc	300473
NBK1431	ahc	300474
NBK1431	ahc	307030
NBK1431	ahc	310200
NBK1432	mtm	300415
NBK1432	mtm	310400
NBK1433	mpd1	160500
NBK1433	mpd1	160760
NBK1434	deafness-overview	102560
NBK1434	deafness-overview	120290
NBK1434	deafness-overview	121011
NBK1434	deafness-overview	124900
NBK1434	deafness-overview	142409
NBK1434	deafness-overview	160775
NBK1434	deafness-overview	179410
NBK1434	deafness-overview	220290
NBK1434	deafness-overview	220700
NBK1434	deafness-overview	274600
NBK1434	deafness-overview	276903
NBK1434	deafness-overview	300039
NBK1434	deafness-overview	300066
NBK1434	deafness-overview	300226
NBK1434	deafness-overview	304400
NBK1434	deafness-overview	304500
NBK1434	deafness-overview	311850
NBK1434	deafness-overview	500008
NBK1434	deafness-overview	516030
NBK1434	deafness-overview	561000
NBK1434	deafness-overview	580000
NBK1434	deafness-overview	590080
NBK1434	deafness-overview	600101
NBK1434	deafness-overview	600316
NBK1434	deafness-overview	600652
NBK1434	deafness-overview	600791
NBK1434	deafness-overview	600965
NBK1434	deafness-overview	600970
NBK1434	deafness-overview	600971
NBK1434	deafness-overview	600974
NBK1434	deafness-overview	600994
NBK1434	deafness-overview	601071
NBK1434	deafness-overview	601072
NBK1434	deafness-overview	601093
NBK1434	deafness-overview	601205
NBK1434	deafness-overview	601316
NBK1434	deafness-overview	601317
NBK1434	deafness-overview	601369
NBK1434	deafness-overview	601386
NBK1434	deafness-overview	601478
NBK1434	deafness-overview	601543
NBK1434	deafness-overview	601544
NBK1434	deafness-overview	601868
NBK1434	deafness-overview	602092
NBK1434	deafness-overview	602121
NBK1434	deafness-overview	602167
NBK1434	deafness-overview	602459
NBK1434	deafness-overview	602460
NBK1434	deafness-overview	602574
NBK1434	deafness-overview	602666
NBK1434	deafness-overview	603196
NBK1434	deafness-overview	603324
NBK1434	deafness-overview	603537
NBK1434	deafness-overview	603550
NBK1434	deafness-overview	603622
NBK1434	deafness-overview	603629
NBK1434	deafness-overview	603681
NBK1434	deafness-overview	603720
NBK1434	deafness-overview	604418
NBK1434	deafness-overview	604717
NBK1434	deafness-overview	605192
NBK1434	deafness-overview	605242
NBK1434	deafness-overview	605316
NBK1434	deafness-overview	605511
NBK1434	deafness-overview	605514
NBK1434	deafness-overview	605516
NBK1434	deafness-overview	605583
NBK1434	deafness-overview	605608
NBK1434	deafness-overview	605646
NBK1434	deafness-overview	606201
NBK1434	deafness-overview	606346
NBK1434	deafness-overview	606351
NBK1434	deafness-overview	606440
NBK1434	deafness-overview	606705
NBK1434	deafness-overview	606706
NBK1434	deafness-overview	606808
NBK1434	deafness-overview	607038
NBK1434	deafness-overview	607039
NBK1434	deafness-overview	607084
NBK1434	deafness-overview	607101
NBK1434	deafness-overview	607237
NBK1434	deafness-overview	607453
NBK1434	deafness-overview	607557
NBK1434	deafness-overview	607821
NBK1434	deafness-overview	607841
NBK1434	deafness-overview	607928
NBK1434	deafness-overview	608265
NBK1434	deafness-overview	608565
NBK1434	deafness-overview	608568
NBK1434	deafness-overview	608576
NBK1434	deafness-overview	608641
NBK1434	deafness-overview	608798
NBK1434	deafness-overview	609006
NBK1434	deafness-overview	609427
NBK1434	deafness-overview	609533
NBK1434	deafness-overview	609761
NBK1434	deafness-overview	609823
NBK1434	deafness-overview	610153
NBK1434	deafness-overview	610219
NBK1434	deafness-overview	610220
NBK1434	deafness-overview	610265
NBK1434	deafness-overview	610572
NBK1434	deafness-overview	611022
NBK1434	deafness-overview	611051
NBK1434	deafness-overview	611451
NBK1434	deafness-overview	611606
NBK1434	deafness-overview	612414
NBK1434	deafness-overview	612643
NBK1434	deafness-overview	612644
NBK1434	deafness-overview	613072
NBK1434	deafness-overview	613074
NBK1434	deafness-overview	613079
NBK1435	a-thal	141800
NBK1435	a-thal	141850
NBK1435	a-thal	142310
NBK1435	a-thal	604131
NBK1436	edmd	150330
NBK1436	edmd	181350
NBK1436	edmd	300163
NBK1436	edmd	300384
NBK1436	edmd	300696
NBK1436	edmd	310300
NBK1437	thdrd	191290
NBK1437	thdrd	605407
NBK1438	sca17	600075
NBK1438	sca17	607136
NBK1440	hemochromatosis	235200
NBK1440	hemochromatosis	613609
NBK1441	bpes	110100
NBK1441	bpes	605597
NBK1443	fsh	158900
NBK1443	fsh	158901
NBK1443	fsh	601278
NBK1443	fsh	602900
NBK1443	fsh	606009
NBK1443	fsh	614982
NBK1444	hlh	170280
NBK1444	hlh	601717
NBK1444	hlh	603552
NBK1444	hlh	603553
NBK1444	hlh	605014
NBK1444	hlh	608897
NBK1444	hlh	608898
NBK1444	hlh	613101
NBK1445	tbs	107480
NBK1445	tbs	602218
NBK1446	gcps	165240
NBK1446	gcps	175700
NBK1447	dmn	138079
NBK1447	dmn	176730
NBK1447	dmn	600509
NBK1447	dmn	600733
NBK1447	dmn	600937
NBK1447	dmn	606176
NBK1448	pbd	170993
NBK1448	pbd	202370
NBK1448	pbd	214100
NBK1448	pbd	266510
NBK1448	pbd	600279
NBK1448	pbd	600414
NBK1448	pbd	601498
NBK1448	pbd	601758
NBK1448	pbd	601789
NBK1448	pbd	601791
NBK1448	pbd	602136
NBK1448	pbd	602859
NBK1448	pbd	603164
NBK1448	pbd	603360
NBK1448	pbd	603867
NBK1448	pbd	608666
NBK1449	xlmr	300032
NBK1449	xlmr	301040
NBK1449	xlmr	309580
NBK1450	als-overview	105400
NBK1450	als-overview	205100
NBK1450	als-overview	300857
NBK1450	als-overview	600795
NBK1450	als-overview	602099
NBK1450	als-overview	602433
NBK1450	als-overview	606070
NBK1450	als-overview	608030
NBK1450	als-overview	608627
NBK1450	als-overview	611895
NBK1450	als-overview	612069
NBK1450	als-overview	612577
NBK1450	als-overview	613435
NBK1450	als-overview	614808
NBK1450	als-overview	615426
NBK1450	als-overview	615515
NBK1450	als-overview	615911
NBK1450	als-overview	616208
NBK1450	als-overview	616437
NBK1450	als-overview	616439
NBK1450	als-overview	617839
NBK1450	als-overview	617892
NBK1451	papr	120330
NBK1451	papr	167409
NBK1452	retinoblastoma	180200
NBK1452	retinoblastoma	614041
NBK1453	xla	300300
NBK1453	xla	300755
NBK1454	alkap	203500
NBK1454	alkap	607474
NBK1455	craniosynostosis	101200
NBK1455	craniosynostosis	101600
NBK1455	craniosynostosis	123150
NBK1455	craniosynostosis	123500
NBK1455	craniosynostosis	123790
NBK1455	craniosynostosis	134934
NBK1455	craniosynostosis	136350
NBK1455	craniosynostosis	176943
NBK1455	craniosynostosis	602849
NBK1455	craniosynostosis	612247
NBK1455	craniosynostosis	614592
NBK1456	aoa	208920
NBK1456	aoa	606350
